Neighborhood,Complaint,Borough,Count
Kingsbridge-Marble Hill,Dead/Dying Tree,MANHATTAN,2
Kingsbridge-Marble Hill,Derelict Vehicles,BRONX,122
Kingsbridge-Marble Hill,Derelict Vehicles,MANHATTAN,10
Kingsbridge-Marble Hill,Dirty Condition,BRONX,667
Kingsbridge-Marble Hill,Dirty Condition,MANHATTAN,41
Kingsbridge-Marble Hill,Drinking,BRONX,19
Kingsbridge-Marble Hill,Drinking Water,BRONX,2
Kingsbridge-Marble Hill,Drug Activity,BRONX,5
Kingsbridge-Marble Hill,Dumpster Complaint,BRONX,3
Kingsbridge-Marble Hill,Electrical,BRONX,2
Kingsbridge-Marble Hill,Elevator,BRONX,234
Kingsbridge-Marble Hill,Elevator,MANHATTAN,27
Kingsbridge-Marble Hill,Emergency Response Team (ERT),BRONX,30
Kingsbridge-Marble Hill,Emergency Response Team (ERT),MANHATTAN,7
Kingsbridge-Marble Hill,Encampment,BRONX,82
Kingsbridge-Marble Hill,Encampment,MANHATTAN,1
Kingsbridge-Marble Hill,Food Establishment,BRONX,61
Kingsbridge-Marble Hill,Food Establishment,Unspecified,2
Kingsbridge-Marble Hill,Food Poisoning,BRONX,31
Kingsbridge-Marble Hill,For Hire Vehicle Complaint,BRONX,30
Kingsbridge-Marble Hill,For Hire Vehicle Report,BRONX,3
Kingsbridge-Marble Hill,General Construction/Plumbing,BRONX,205
Kingsbridge-Marble Hill,General Construction/Plumbing,MANHATTAN,16
Kingsbridge-Marble Hill,General Construction/Plumbing,Unspecified,1
Kingsbridge-Marble Hill,Graffiti,BRONX,55
Kingsbridge-Marble Hill,Green Taxi Complaint,BRONX,2
Kingsbridge-Marble Hill,Harboring Bees/Wasps,BRONX,2
Kingsbridge-Marble Hill,Harboring Bees/Wasps,MANHATTAN,1
Kingsbridge-Marble Hill,Hazardous Materials,BRONX,4
Kingsbridge-Marble Hill,Homeless Person Assistance,BRONX,86
Kingsbridge-Marble Hill,Homeless Person Assistance,MANHATTAN,7
Kingsbridge-Marble Hill,Illegal Animal Kept as Pet,BRONX,5
Kingsbridge-Marble Hill,Illegal Animal Kept as Pet,MANHATTAN,1
Kingsbridge-Marble Hill,Illegal Dumping,BRONX,118
Kingsbridge-Marble Hill,Illegal Dumping,MANHATTAN,3
Kingsbridge-Marble Hill,Illegal Fireworks,BRONX,69
Kingsbridge-Marble Hill,Illegal Fireworks,MANHATTAN,6
Kingsbridge-Marble Hill,Illegal Parking,BRONX,4509
Kingsbridge-Marble Hill,Illegal Parking,MANHATTAN,180
Kingsbridge-Marble Hill,Illegal Parking,Unspecified,24
Kingsbridge-Marble Hill,Illegal Posting,BRONX,8
Kingsbridge-Marble Hill,Illegal Tree Damage,BRONX,23
Kingsbridge-Marble Hill,Illegal Tree Damage,MANHATTAN,1
Kingsbridge-Marble Hill,Incorrect Data,BRONX,1
Kingsbridge-Marble Hill,Indoor Air Quality,BRONX,62
Kingsbridge-Marble Hill,Indoor Air Quality,MANHATTAN,7
Kingsbridge-Marble Hill,Indoor Air Quality,Unspecified,1
Kingsbridge-Marble Hill,Indoor Sewage,BRONX,6
Kingsbridge-Marble Hill,Industrial Waste,BRONX,14
Kingsbridge-Marble Hill,Industrial Waste,MANHATTAN,1
Kingsbridge-Marble Hill,Investigations and Discipline (IAD),BRONX,1
Kingsbridge-Marble Hill,Lead,BRONX,77
Kingsbridge-Marble Hill,Lead,MANHATTAN,8
Kingsbridge-Marble Hill,Litter Basket Complaint,BRONX,5
Kingsbridge-Marble Hill,Litter Basket Complaint,MANHATTAN,1
Kingsbridge-Marble Hill,Litter Basket Request,BRONX,17
Kingsbridge-Marble Hill,Litter Basket Request,MANHATTAN,1
Kingsbridge-Marble Hill,Lot Condition,BRONX,7
Kingsbridge-Marble Hill,Maintenance or Facility,BRONX,49
Kingsbridge-Marble Hill,Missed Collection,BRONX,57
Kingsbridge-Marble Hill,Missed Collection,MANHATTAN,17
Kingsbridge-Marble Hill,Mobile Food Vendor,BRONX,18
Kingsbridge-Marble Hill,Mold,BRONX,3
Kingsbridge-Marble Hill,New Tree Request,BRONX,31
Kingsbridge-Marble Hill,New Tree Request,MANHATTAN,2
Kingsbridge-Marble Hill,New Tree Request,Unspecified,1
Kingsbridge-Marble Hill,Noise,BRONX,184
Kingsbridge-Marble Hill,Noise,MANHATTAN,24
Kingsbridge-Marble Hill,Noise,Unspecified,1
Kingsbridge-Marble Hill,Noise - Commercial,BRONX,504
Kingsbridge-Marble Hill,Noise - Commercial,MANHATTAN,6
Kingsbridge-Marble Hill,Noise - House of Worship,BRONX,1
Kingsbridge-Marble Hill,Noise - Park,BRONX,16
Kingsbridge-Marble Hill,Noise - Residential,BRONX,2702
Kingsbridge-Marble Hill,Noise - Residential,MANHATTAN,452
Kingsbridge-Marble Hill,Noise - Street/Sidewalk,BRONX,2144
Kingsbridge-Marble Hill,Noise - Street/Sidewalk,MANHATTAN,86
Kingsbridge-Marble Hill,Noise - Vehicle,BRONX,433
Kingsbridge-Marble Hill,Noise - Vehicle,MANHATTAN,23
Kingsbridge-Marble Hill,Non-Emergency Police Matter,BRONX,190
Kingsbridge-Marble Hill,Non-Emergency Police Matter,MANHATTAN,9
Kingsbridge-Marble Hill,Non-Residential Heat,BRONX,7
Kingsbridge-Marble Hill,Obstruction,BRONX,52
Kingsbridge-Marble Hill,Obstruction,MANHATTAN,4
Kingsbridge-Marble Hill,Outdoor Dining,BRONX,3
Kingsbridge-Marble Hill,Overgrown Tree/Branches,BRONX,36
Kingsbridge-Marble Hill,Overgrown Tree/Branches,MANHATTAN,6
Kingsbridge-Marble Hill,Panhandling,BRONX,41
Kingsbridge-Marble Hill,Panhandling,MANHATTAN,16
Kingsbridge-Marble Hill,Plumbing,BRONX,26
Kingsbridge-Marble Hill,Plumbing,MANHATTAN,2
Kingsbridge-Marble Hill,Public Toilet,MANHATTAN,1
Kingsbridge-Marble Hill,Real Time Enforcement,BRONX,16
Kingsbridge-Marble Hill,Real Time Enforcement,MANHATTAN,2
Kingsbridge-Marble Hill,Residential Disposal Complaint,BRONX,38
Kingsbridge-Marble Hill,Residential Disposal Complaint,MANHATTAN,1
Kingsbridge-Marble Hill,Rodent,BRONX,154
Kingsbridge-Marble Hill,Rodent,MANHATTAN,8
Kingsbridge-Marble Hill,Root/Sewer/Sidewalk Condition,BRONX,18
Kingsbridge-Marble Hill,Root/Sewer/Sidewalk Condition,MANHATTAN,3
Kingsbridge-Marble Hill,Sanitation Worker or Vehicle Complaint,BRONX,11
Kingsbridge-Marble Hill,Scaffold Safety,BRONX,2
Kingsbridge-Marble Hill,School Maintenance,BRONX,9
Kingsbridge-Marble Hill,Sewer,BRONX,78
Kingsbridge-Marble Hill,Sewer,MANHATTAN,1
Kingsbridge-Marble Hill,Sewer,Unspecified,1
Kingsbridge-Marble Hill,Sidewalk Condition,BRONX,141
Kingsbridge-Marble Hill,Sidewalk Condition,MANHATTAN,7
Kingsbridge-Marble Hill,Smoking,BRONX,6
Kingsbridge-Marble Hill,Smoking or Vaping,BRONX,48
Kingsbridge-Marble Hill,Smoking or Vaping,MANHATTAN,11
Kingsbridge-Marble Hill,Snow or Ice,BRONX,57
Kingsbridge-Marble Hill,Snow or Ice,MANHATTAN,4
Kingsbridge-Marble Hill,Special Projects Inspection Team (SPIT),BRONX,7
Kingsbridge-Marble Hill,Special Projects Inspection Team (SPIT),MANHATTAN,1
Kingsbridge-Marble Hill,Standing Water,BRONX,21
Kingsbridge-Marble Hill,Standing Water,MANHATTAN,1
Kingsbridge-Marble Hill,Street Condition,BRONX,203
Kingsbridge-Marble Hill,Street Condition,MANHATTAN,17
Kingsbridge-Marble Hill,Street Condition,Unspecified,4
Kingsbridge-Marble Hill,Street Light Condition,BRONX,133
Kingsbridge-Marble Hill,Street Light Condition,MANHATTAN,14
Kingsbridge-Marble Hill,Street Light Condition,Unspecified,1
Kingsbridge-Marble Hill,Street Sign - Damaged,BRONX,41
Kingsbridge-Marble Hill,Street Sign - Damaged,MANHATTAN,1
Kingsbridge-Marble Hill,Street Sign - Damaged,Unspecified,1
Kingsbridge-Marble Hill,Street Sign - Dangling,BRONX,28
Kingsbridge-Marble Hill,Street Sign - Missing,BRONX,22
Kingsbridge-Marble Hill,Street Sign - Missing,MANHATTAN,2
Kingsbridge-Marble Hill,Street Sweeping Complaint,BRONX,15
Kingsbridge-Marble Hill,Street Sweeping Complaint,MANHATTAN,2
Kingsbridge-Marble Hill,Taxi Complaint,BRONX,3
Kingsbridge-Marble Hill,Taxi Report,BRONX,1
Kingsbridge-Marble Hill,Traffic,BRONX,48
Kingsbridge-Marble Hill,Traffic,MANHATTAN,1
Kingsbridge-Marble Hill,Traffic Signal Condition,BRONX,199
Kingsbridge-Marble Hill,Traffic Signal Condition,MANHATTAN,6
Kingsbridge-Marble Hill,Unleashed Dog,BRONX,13
Kingsbridge-Marble Hill,Unleashed Dog,MANHATTAN,1
Kingsbridge-Marble Hill,Unsanitary Animal Pvt Property,BRONX,10
Kingsbridge-Marble Hill,Unsanitary Animal Pvt Property,MANHATTAN,2
Kingsbridge-Marble Hill,Unsanitary Pigeon Condition,BRONX,4
Kingsbridge-Marble Hill,Unsanitary Pigeon Condition,MANHATTAN,1
Kingsbridge-Marble Hill,Uprooted Stump,BRONX,2
Kingsbridge-Marble Hill,Uprooted Stump,MANHATTAN,3
Kingsbridge-Marble Hill,Urinating in Public,BRONX,5
Kingsbridge-Marble Hill,Vendor Enforcement,BRONX,111
Kingsbridge-Marble Hill,Violation of Park Rules,BRONX,13
Kingsbridge-Marble Hill,Water Conservation,BRONX,17
Kingsbridge-Marble Hill,Water Conservation,MANHATTAN,1
Kingsbridge-Marble Hill,Water Quality,BRONX,5
Kingsbridge-Marble Hill,Water Quality,MANHATTAN,2
Kingsbridge-Marble Hill,Water System,BRONX,638
Kingsbridge-Marble Hill,Water System,MANHATTAN,55
Kingsbridge-Marble Hill,Water System,Unspecified,6
Kingsbridge-Marble Hill,Wood Pile Remaining,BRONX,3
Kingsbridge-Marble Hill,Wood Pile Remaining,MANHATTAN,1
Kissena Park,Abandoned Vehicle,QUEENS,11
Kissena Park,Animal in a Park,QUEENS,68
Kissena Park,Bike/Roller/Skate Chronic,QUEENS,1
Kissena Park,Consumer Complaint,QUEENS,7
Kissena Park,Damaged Tree,QUEENS,18
Kissena Park,Dead Animal,QUEENS,2
Kissena Park,Dead/Dying Tree,QUEENS,2
Kissena Park,Derelict Vehicles,QUEENS,5
Kissena Park,Dirty Condition,QUEENS,5
Kissena Park,Drinking,QUEENS,1
Kissena Park,Encampment,QUEENS,4
Kissena Park,Illegal Dumping,QUEENS,4
Kissena Park,Illegal Fireworks,QUEENS,6
Kissena Park,Illegal Parking,QUEENS,86
Kissena Park,Illegal Tree Damage,QUEENS,4
Kissena Park,Industrial Waste,QUEENS,1
Kissena Park,Maintenance or Facility,QUEENS,162
Kissena Park,Missed Collection,QUEENS,1
Kissena Park,Noise - Park,QUEENS,13
Kissena Park,Noise - Residential,QUEENS,2
Kissena Park,Noise - Vehicle,QUEENS,1
Kissena Park,Obstruction,QUEENS,9
Kissena Park,Overgrown Tree/Branches,QUEENS,3
Kissena Park,Sewer,QUEENS,1
Kissena Park,Sidewalk Condition,QUEENS,1
Kissena Park,Street Condition,QUEENS,7
Kissena Park,Street Light Condition,QUEENS,8
Kissena Park,Street Sign - Dangling,QUEENS,1
Kissena Park,Traffic,QUEENS,1
Kissena Park,Traffic Signal Condition,QUEENS,6
Kissena Park,Unleashed Dog,QUEENS,1
Kissena Park,Vendor Enforcement,QUEENS,14
Kissena Park,Violation of Park Rules,QUEENS,26
Kissena Park,Water Conservation,QUEENS,2
Kissena Park,Water System,QUEENS,4
LaGuardia Airport,Abandoned Vehicle,QUEENS,1
LaGuardia Airport,Borough Office,QUEENS,1
LaGuardia Airport,Consumer Complaint,QUEENS,11
LaGuardia Airport,Dirty Condition,QUEENS,1
LaGuardia Airport,Encampment,QUEENS,1
LaGuardia Airport,Food Establishment,QUEENS,6
LaGuardia Airport,Food Poisoning,QUEENS,1
LaGuardia Airport,For Hire Vehicle Complaint,QUEENS,224
LaGuardia Airport,For Hire Vehicle Report,QUEENS,21
LaGuardia Airport,Found Property,QUEENS,8
LaGuardia Airport,Green Taxi Complaint,QUEENS,7
LaGuardia Airport,Green Taxi Report,QUEENS,2
LaGuardia Airport,Illegal Dumping,QUEENS,1
LaGuardia Airport,Illegal Parking,QUEENS,6
LaGuardia Airport,Lost Property,MANHATTAN,1
LaGuardia Airport,Lost Property,QUEENS,718
LaGuardia Airport,Mobile Food Vendor,QUEENS,2
LaGuardia Airport,Mold,QUEENS,1
LaGuardia Airport,Noise - Vehicle,QUEENS,1
LaGuardia Airport,Obstruction,QUEENS,1
LaGuardia Airport,Panhandling,QUEENS,6
LaGuardia Airport,Sidewalk Condition,QUEENS,1
LaGuardia Airport,Street Condition,QUEENS,7
LaGuardia Airport,Street Light Condition,QUEENS,8
LaGuardia Airport,Street Sign - Damaged,QUEENS,1
LaGuardia Airport,Taxi Complaint,QUEENS,1781
LaGuardia Airport,Taxi Compliment,QUEENS,11
LaGuardia Airport,Taxi Report,QUEENS,203
LaGuardia Airport,Traffic,QUEENS,1
LaGuardia Airport,Traffic Signal Condition,QUEENS,9
Laurelton,Abandoned Bike,QUEENS,1
Laurelton,Abandoned Vehicle,QUEENS,1075
Laurelton,Air Quality,QUEENS,15
Laurelton,Animal Facility - No Permit,QUEENS,1
Laurelton,Animal-Abuse,QUEENS,68
Laurelton,Asbestos,QUEENS,5
Laurelton,BEST/Site Safety,QUEENS,1
Laurelton,Bike/Roller/Skate Chronic,QUEENS,1
Laurelton,Blocked Driveway,QUEENS,581
Laurelton,Boilers,QUEENS,9
Laurelton,Broken Parking Meter,QUEENS,3
Laurelton,Building/Use,QUEENS,132
Laurelton,Bus Stop Shelter Complaint,QUEENS,16
Laurelton,Cannabis Retailer,QUEENS,8
Laurelton,Commercial Disposal Complaint,QUEENS,5
Laurelton,Construction Safety Enforcement,QUEENS,3
Laurelton,Consumer Complaint,QUEENS,72
Laurelton,Curb Condition,QUEENS,63
Laurelton,DEP Street Condition,QUEENS,5
Laurelton,Damaged Tree,QUEENS,406
Laurelton,Day Care,QUEENS,10
Laurelton,Dead Animal,QUEENS,150
Laurelton,Dead/Dying Tree,QUEENS,188
Laurelton,Derelict Vehicles,QUEENS,420
Laurelton,Dirty Condition,QUEENS,327
Laurelton,Drinking,QUEENS,2
Laurelton,Drinking Water,QUEENS,2
Laurelton,Drug Activity,QUEENS,3
Laurelton,Dumpster Complaint,QUEENS,12
Laurelton,E-Scooter,QUEENS,23
Laurelton,Electrical,QUEENS,11
Laurelton,Elevator,QUEENS,1
Laurelton,Emergency Response Team (ERT),QUEENS,8
Laurelton,Encampment,QUEENS,25
Laurelton,Food Establishment,QUEENS,31
Laurelton,Food Poisoning,QUEENS,6
Laurelton,For Hire Vehicle Complaint,QUEENS,6
Laurelton,General Construction/Plumbing,QUEENS,202
Laurelton,Graffiti,QUEENS,11
Laurelton,Harboring Bees/Wasps,QUEENS,7
Laurelton,Hazardous Materials,QUEENS,6
Laurelton,Homeless Person Assistance,QUEENS,60
Laurelton,Illegal Animal Kept as Pet,QUEENS,1
Laurelton,Illegal Animal Sold,QUEENS,1
Laurelton,Illegal Dumping,QUEENS,415
Laurelton,Illegal Fireworks,QUEENS,30
Laurelton,Illegal Parking,QUEENS,1449
Laurelton,Illegal Posting,QUEENS,24
Laurelton,Illegal Tree Damage,QUEENS,18
Laurelton,Indoor Air Quality,QUEENS,14
Laurelton,Indoor Sewage,QUEENS,6
Laurelton,Industrial Waste,QUEENS,5
Laurelton,Investigations and Discipline (IAD),QUEENS,2
Laurelton,Lead,QUEENS,221
Laurelton,Litter Basket Complaint,QUEENS,16
Laurelton,Litter Basket Request,QUEENS,10
Laurelton,Lot Condition,QUEENS,8
Laurelton,Maintenance or Facility,QUEENS,51
Laurelton,Missed Collection,QUEENS,393
Laurelton,Mobile Food Vendor,QUEENS,3
Laurelton,Mold,QUEENS,1
Laurelton,Mosquitoes,QUEENS,4
Laurelton,New Tree Request,QUEENS,41
Laurelton,Noise,QUEENS,79
Laurelton,Noise - Commercial,QUEENS,102
Laurelton,Noise - Residential,QUEENS,694
Laurelton,Noise - Street/Sidewalk,QUEENS,141
Laurelton,Noise - Vehicle,QUEENS,89
Laurelton,Non-Emergency Police Matter,QUEENS,53
Laurelton,Non-Residential Heat,QUEENS,1
Laurelton,Obstruction,QUEENS,211
Laurelton,Overgrown Tree/Branches,QUEENS,358
Laurelton,Panhandling,QUEENS,1
Laurelton,Pet Shop,QUEENS,1
Laurelton,Plumbing,QUEENS,14
Laurelton,Poison Ivy,QUEENS,1
Laurelton,Posting Advertisement,QUEENS,1
Laurelton,Real Time Enforcement,QUEENS,4
Laurelton,Residential Disposal Complaint,QUEENS,54
Laurelton,Rodent,QUEENS,99
Laurelton,Root/Sewer/Sidewalk Condition,QUEENS,167
Laurelton,Sanitation Worker or Vehicle Complaint,QUEENS,35
Laurelton,School Maintenance,QUEENS,7
Laurelton,Seasonal Collection,QUEENS,2
Laurelton,Sewer,QUEENS,388
Laurelton,Sidewalk Condition,QUEENS,196
Laurelton,Smoking or Vaping,QUEENS,3
Laurelton,Snow or Ice,QUEENS,30
Laurelton,Special Projects Inspection Team (SPIT),QUEENS,8
Laurelton,Standing Water,QUEENS,17
Laurelton,Street Condition,QUEENS,502
Laurelton,Street Light Condition,QUEENS,253
Laurelton,Street Sign - Damaged,QUEENS,20
Laurelton,Street Sign - Dangling,QUEENS,35
Laurelton,Street Sign - Missing,QUEENS,16
Laurelton,Street Sweeping Complaint,QUEENS,2
Laurelton,Taxi Complaint,QUEENS,3
Laurelton,Tobacco or Non-Tobacco Sale,QUEENS,1
Laurelton,Traffic,QUEENS,21
Laurelton,Traffic Signal Condition,QUEENS,250
Laurelton,Unleashed Dog,QUEENS,8
Laurelton,Unsanitary Animal Pvt Property,QUEENS,16
Laurelton,Unsanitary Pigeon Condition,QUEENS,5
Laurelton,Uprooted Stump,QUEENS,7
Laurelton,Urinating in Public,QUEENS,7
Laurelton,Vendor Enforcement,QUEENS,22
Laurelton,Water Conservation,QUEENS,37
Laurelton,Water Quality,QUEENS,5
Laurelton,Water System,QUEENS,543
Laurelton,Wood Pile Remaining,QUEENS,8
Lincoln Terrace Park,Abandoned Vehicle,BROOKLYN,3
Lincoln Terrace Park,Animal in a Park,BROOKLYN,18
Lincoln Terrace Park,Animal-Abuse,BROOKLYN,1
Lincoln Terrace Park,Blocked Driveway,BROOKLYN,8
Lincoln Terrace Park,Damaged Tree,BROOKLYN,2
Lincoln Terrace Park,Dirty Condition,BROOKLYN,2
Lincoln Terrace Park,Encampment,BROOKLYN,1
Lincoln Terrace Park,General Construction/Plumbing,BROOKLYN,1
Lincoln Terrace Park,Homeless Person Assistance,BROOKLYN,1
Lincoln Terrace Park,Illegal Parking,BROOKLYN,2
Lincoln Terrace Park,Maintenance or Facility,BROOKLYN,93
Lincoln Terrace Park,Noise - Helicopter,BROOKLYN,1
Lincoln Terrace Park,Noise - Park,BROOKLYN,39
Lincoln Terrace Park,Noise - Residential,BROOKLYN,5
Lincoln Terrace Park,Noise - Street/Sidewalk,BROOKLYN,6
Lincoln Terrace Park,Noise - Vehicle,BROOKLYN,1
Lincoln Terrace Park,Overgrown Tree/Branches,BROOKLYN,1
Lincoln Terrace Park,Sanitation Worker or Vehicle Complaint,BROOKLYN,1
Lincoln Terrace Park,Sewer,BROOKLYN,1
Lincoln Terrace Park,Sidewalk Condition,BROOKLYN,2
Lincoln Terrace Park,Street Condition,BROOKLYN,8
Lincoln Terrace Park,Street Light Condition,BROOKLYN,4
Lincoln Terrace Park,Traffic Signal Condition,BROOKLYN,17
Lincoln Terrace Park,Violation of Park Rules,BROOKLYN,7
Lincoln Terrace Park,Water System,BROOKLYN,1
Lincoln Terrace Park,Wood Pile Remaining,BROOKLYN,1
Long Island City-Hunters Point,Abandoned Bike,QUEENS,26
Long Island City-Hunters Point,Abandoned Vehicle,QUEENS,542
Long Island City-Hunters Point,Air Quality,QUEENS,152
Long Island City-Hunters Point,Animal in a Park,QUEENS,75
Long Island City-Hunters Point,Animal-Abuse,QUEENS,68
Long Island City-Hunters Point,Asbestos,QUEENS,17
Long Island City-Hunters Point,BEST/Site Safety,QUEENS,8
Long Island City-Hunters Point,Bike Rack,QUEENS,4
Long Island City-Hunters Point,Bike Rack Condition,QUEENS,1
Long Island City-Hunters Point,Bike/Roller/Skate Chronic,QUEENS,11
Long Island City-Hunters Point,Blocked Driveway,QUEENS,1561
Long Island City-Hunters Point,Boilers,QUEENS,12
Long Island City-Hunters Point,Broken Parking Meter,QUEENS,21
Long Island City-Hunters Point,Building Drinking Water Tank,QUEENS,1
Long Island City-Hunters Point,Building/Use,QUEENS,60
Long Island City-Hunters Point,Bus Stop Shelter Complaint,QUEENS,6
Long Island City-Hunters Point,Bus Stop Shelter Placement,QUEENS,3
Long Island City-Hunters Point,Cannabis Retailer,QUEENS,4
Long Island City-Hunters Point,Commercial Disposal Complaint,QUEENS,40
Long Island City-Hunters Point,Construction Lead Dust,QUEENS,10
Long Island City-Hunters Point,Construction Safety Enforcement,QUEENS,33
Long Island City-Hunters Point,Consumer Complaint,QUEENS,166
Long Island City-Hunters Point,Cooling Tower,QUEENS,1
Long Island City-Hunters Point,Cranes and Derricks,QUEENS,4
Long Island City-Hunters Point,Curb Condition,QUEENS,64
Long Island City-Hunters Point,DEP Street Condition,QUEENS,1
Long Island City-Hunters Point,Damaged Tree,QUEENS,111
Long Island City-Hunters Point,Day Care,QUEENS,21
Long Island City-Hunters Point,Dead Animal,QUEENS,60
Long Island City-Hunters Point,Dead/Dying Tree,QUEENS,45
Long Island City-Hunters Point,Derelict Vehicles,QUEENS,338
Long Island City-Hunters Point,Dirty Condition,QUEENS,620
Long Island City-Hunters Point,Disorderly Youth,QUEENS,3
Long Island City-Hunters Point,Drinking,QUEENS,39
Long Island City-Hunters Point,Drinking Water,QUEENS,1
Long Island City-Hunters Point,Drug Activity,QUEENS,19
Long Island City-Hunters Point,Dumpster Complaint,QUEENS,11
Long Island City-Hunters Point,Electrical,QUEENS,14
Long Island City-Hunters Point,Elevator,QUEENS,69
Long Island City-Hunters Point,Emergency Response Team (ERT),QUEENS,55
Long Island City-Hunters Point,Encampment,QUEENS,444
Long Island City-Hunters Point,Food Establishment,QUEENS,178
Long Island City-Hunters Point,Food Poisoning,QUEENS,59
Long Island City-Hunters Point,For Hire Vehicle Complaint,QUEENS,237
Long Island City-Hunters Point,For Hire Vehicle Report,QUEENS,7
Long Island City-Hunters Point,General Construction/Plumbing,QUEENS,264
Long Island City-Hunters Point,Graffiti,QUEENS,86
Long Island City-Hunters Point,Green Taxi Complaint,QUEENS,2
Long Island City-Hunters Point,Harboring Bees/Wasps,QUEENS,4
Long Island City-Hunters Point,Hazardous Materials,QUEENS,41
Long Island City-Hunters Point,Homeless Person Assistance,QUEENS,463
Long Island City-Hunters Point,Illegal Dumping,QUEENS,420
Long Island City-Hunters Point,Illegal Fireworks,QUEENS,97
Long Island City-Hunters Point,Illegal Parking,QUEENS,20196
Long Island City-Hunters Point,Illegal Posting,QUEENS,14
Long Island City-Hunters Point,Illegal Tree Damage,QUEENS,43
Long Island City-Hunters Point,Incorrect Data,QUEENS,1
Long Island City-Hunters Point,Indoor Air Quality,QUEENS,113
Long Island City-Hunters Point,Indoor Sewage,QUEENS,3
Long Island City-Hunters Point,Industrial Waste,QUEENS,29
Long Island City-Hunters Point,Investigations and Discipline (IAD),QUEENS,3
Long Island City-Hunters Point,Lead,QUEENS,214
Long Island City-Hunters Point,LinkNYC,QUEENS,5
Long Island City-Hunters Point,Litter Basket Complaint,QUEENS,12
Long Island City-Hunters Point,Litter Basket Request,QUEENS,38
Long Island City-Hunters Point,Lost Property,MANHATTAN,1
Long Island City-Hunters Point,Lost Property,QUEENS,16
Long Island City-Hunters Point,Lost Property,Unspecified,4
Long Island City-Hunters Point,Lot Condition,QUEENS,7
Long Island City-Hunters Point,Maintenance or Facility,QUEENS,353
Long Island City-Hunters Point,Missed Collection,QUEENS,266
Long Island City-Hunters Point,Mobile Food Vendor,QUEENS,104
Long Island City-Hunters Point,Mold,QUEENS,6
Long Island City-Hunters Point,Mosquitoes,QUEENS,1
Long Island City-Hunters Point,Municipal Parking Facility,Unspecified,1
Long Island City-Hunters Point,New Tree Request,QUEENS,71
Long Island City-Hunters Point,Noise,QUEENS,1115
Long Island City-Hunters Point,Noise - Commercial,QUEENS,1356
Long Island City-Hunters Point,Noise - Helicopter,QUEENS,17
Long Island City-Hunters Point,Noise - House of Worship,QUEENS,2
Long Island City-Hunters Point,Noise - Park,QUEENS,114
